node,in_degree,out_degree,betweenness,closeness,pagerank,eigenvector,hub_score,authority_score,in_degree_raw,out_degree_raw,comment_count,community,role,role_score
UC3JGBGx-clFJ5EWqpnLThvg,0.0,0.006756756756756757,0.0,0.0012172823696092346,6.370018466485825e-05,0.0,9.177491933836843e-20,2.3543295632635298e-20,0,2,2,670,Peripheral,0.003378378378378386
UCG9xDxO9mLu2qM2oS7kScHA,0.0,0.006756756756756757,0.0,0.00046613934653090354,6.370018466485825e-05,0.0,-1.2350856474591357e-19,8.390812759830894e-20,0,2,2,740,Peripheral,0.003378378378378386
UCgPPd8VztX8HlGN-b7cCFdA,0.0,0.006756756756756757,0.0,0.0022637444687896454,6.370018466485825e-05,0.0,2.258331119326716e-20,2.3961891288164647e-21,0,2,2,340,Peripheral,0.003378378378378386
UCBczREaRtQuwIVcxS3P4AFQ,0.0,0.006756756756756757,0.0,0.0010593646567950638,6.370018466485825e-05,0.0,-5.70521618894928e-20,2.7592895109289104e-19,0,2,2,670,Peripheral,0.003378378378378386
UCOlGvJ-nWtJnv1DtFDLOlFA,0.0,0.006756756756756757,0.0,0.0005385184052207607,6.370018466485825e-05,0.0,-6.044080565313348e-21,3.6215146650733426e-20,0,2,2,476,Peripheral,0.003378378378378386
UCNjIqa_jh16cApTqqO5A2mg,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,6.608649581588361e-20,-5.472766972881885e-20,0,2,2,117,Peripheral,0.003378378378378386
UCPyycC1OZ-NY4iYb8cNlVSA,0.0,0.006756756756756757,0.0,0.00032892897436656506,6.370018466485825e-05,0.0,7.509302006620032e-20,2.1115211143389194e-20,0,2,2,1147,Peripheral,0.003378378378378386
UC54_Xe0FQPKeRD1bWIQ-wCg,0.0,0.006756756756756757,0.0,0.0013694426658103888,6.370018466485825e-05,0.0,-4.046110909531633e-20,1.0778131826039047e-19,0,2,2,669,Peripheral,0.003378378378378386
UCUSx0jGowNKOEcoB3XuzUiw,0.0,0.006756756756756757,0.0,0.024044687767196423,6.370018466485825e-05,0.0,1.786625368747222e-19,-2.72795724150727e-20,0,2,2,264,Peripheral,0.003378378378378386
UCuUq5hFT7BuKihRny3WsELA,0.0,0.006756756756756757,0.0,0.027469514964326668,6.370018466485825e-05,0.0,-1.9774623575476265e-19,-2.4169552126914947e-22,0,2,2,212,Peripheral,0.003378378378378386
UCjAG7qjf-Y2IpwI1ZyArwag,0.0,0.006756756756756757,0.0,0.000768681710865865,6.370018466485825e-05,0.0,-1.3644697382622222e-19,8.7338837717756e-20,0,2,2,449,Peripheral,0.003378378378378386
UCLynjYzeqD7NYCeEbUyr-iQ,0.0,0.006756756756756757,0.0,0.023578592870587556,6.370018466485825e-05,0.0,1.6393195200363264e-19,-1.5237811992284793e-20,0,2,2,207,Peripheral,0.003378378378378386
UCzS-TctiyR4_UJAJZW0k1DA,0.0,0.006756756756756757,0.0,0.0006457972196730226,6.370018466485825e-05,0.0,-2.0098061988459761e-19,1.5978327700741899e-19,0,2,2,402,Peripheral,0.003378378378378386
UCPvyvnPW6VwJ7WHNQiD17qg,0.0,0.006756756756756757,0.0,0.029314108560458012,6.370018466485825e-05,0.0,1.2035533374393959e-19,2.181903097570325e-20,0,2,2,190,Peripheral,0.003378378378378386
UCT6GCiviOTLVmjoprV_IfPQ,0.0,0.006756756756756757,0.0,0.028493445967862692,6.370018466485825e-05,0.0,-1.6198444810283093e-20,-1.1493693186591707e-19,0,2,2,263,Peripheral,0.003378378378378386
UCrP6mpqm9dPCKoNpe2RJ2yw,0.0,0.006756756756756757,0.0,0.0003670847353930866,6.370018466485825e-05,0.0,-2.1177592742145421e-19,-1.2073564414974617e-19,0,2,2,719,Peripheral,0.003378378378378386
UCm5OTdMBpqx_U1UI1DAqI0g,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-6.082925202654917e-20,1.9278018237984617e-20,0,2,2,1120,Peripheral,0.003378378378378386
UC-01FPapzQS7ubRyGPIqmrQ,0.0,0.006756756756756757,0.0,0.0003670847353930866,6.370018466485825e-05,0.0,1.3667367292949858e-19,6.389010878720674e-21,0,2,2,1124,Peripheral,0.003378378378378386
UC82zK1jYNAQunz9Ad4sLCMQ,0.0,0.006756756756756757,0.0,0.0005019962193409731,6.370018466485825e-05,0.0,-1.8192498115398928e-19,2.8901737774720897e-19,0,2,2,393,Peripheral,0.003378378378378386
UCp4B__JA42udGF8btwXuffw,0.0,0.006756756756756757,0.0,0.00022942795962067913,6.370018466485825e-05,0.0,3.06032146393311e-20,-2.710858877987448e-20,0,2,2,1125,Peripheral,0.003378378378378386
UCurvaW6TP6USqbBv2CFFXsA,0.0,0.006756756756756757,0.0,0.012972777930728673,6.370018466485825e-05,0.0,-2.1308182415704843e-19,-5.293465870852846e-20,0,2,2,205,Peripheral,0.003378378378378386
UClCInO3MJp4aC8VpuYZTl_A,0.0,0.006756756756756757,0.0,0.028480577864213905,6.370018466485825e-05,0.0,-1.9379430496785024e-19,1.2623967463511398e-20,0,2,2,263,Peripheral,0.003378378378378386
UC2Uj2ixWTSkOSqgzEcCt70Q,0.0,0.006756756756756757,0.0,0.0009631674449403609,6.370018466485825e-05,0.0,-2.0331290116242084e-19,5.889771809852299e-19,0,2,2,1083,Peripheral,0.003378378378378386
UC7ZsPGFGbRxuGNzqnjDhEdQ,0.0,0.006756756756756757,0.0,0.022298224582441333,6.370018466485825e-05,0.0,8.697346166521375e-20,-7.570223682299717e-21,0,2,2,263,Peripheral,0.003378378378378386
UCxQuXDDgUPWWoBMn84Di9zg,0.0,0.006756756756756757,0.0,0.00047365772308785364,6.370018466485825e-05,0.0,1.1634322767617783e-19,3.390929655367638e-21,0,2,2,86,Peripheral,0.003378378378378386
UCWPdjrmphO987tIYr14KsMg,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-2.0278543677264646e-19,7.637002977204305e-21,0,2,2,83,Peripheral,0.003378378378378386
UCbN67h7q94kiDAVUBL8Rz0g,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,5.0278505889402465e-20,-1.9517406293297244e-20,0,2,2,707,Peripheral,0.003378378378378386
UCg68Q17VYdyBe1nvetOWkvA,0.0,0.006756756756756757,0.0,0.027509149523868508,6.370018466485825e-05,0.0,-7.671309565584578e-20,5.218913529371679e-21,0,2,2,212,Peripheral,0.003378378378378386
UCXGt6kPjDc5Xj00iWNiglJw,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-8.962528860496942e-20,4.0818398538595533e-20,0,2,2,1108,Peripheral,0.003378378378378386
UCNkP4QE16aslrb0WYEcJ-XQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,-8.357889777861847e-20,8.856336345571238e-20,0,2,2,542,Peripheral,0.003378378378378386
UCp-sbIYS8frfsD5KNwK1UDw,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,8.601503376981999e-20,-1.7434462674940437e-19,0,2,2,92,Peripheral,0.003378378378378386
UCV7nlZF-c9TrCjFD9d24U-w,0.0,0.006756756756756757,0.0,0.02326742370115877,6.370018466485825e-05,0.0,2.0858883687736367e-19,2.279574812412728e-20,0,2,2,197,Peripheral,0.003378378378378386
UCNh16LisY4coDSBOZIqhzdg,0.0,0.006756756756756757,0.0,0.0005800845201273467,6.370018466485825e-05,0.0,3.5652339608969035e-19,1.5571343072505898e-19,0,2,2,706,Peripheral,0.003378378378378386
UCIRYH84laqp9IJ98bEfjaDA,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,1.9130638970688147e-19,-3.351422438516532e-20,0,2,2,94,Peripheral,0.003378378378378386
UCgHCOa36V3lqnWuOVz-ZLWw,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,-1.3642274557300393e-19,1.0282889317012463e-20,0,2,2,1093,Peripheral,0.003378378378378386
UCSRfqgx-7yBwo6wSAIsWlJw,0.0,0.006756756756756757,0.0,0.00022942795962067913,6.370018466485825e-05,0.0,-4.8426439921039345e-20,-8.672738847301244e-21,0,2,2,1104,Peripheral,0.003378378378378386
UCk4aHYoSdFJkQetqwXRYT_w,0.0,0.006756756756756757,0.0,0.00042708328715218205,6.370018466485825e-05,0.0,1.515488006692582e-19,7.421130957095033e-20,0,2,2,469,Peripheral,0.003378378378378386
UC3iQzEIijBctRWkh1QDmdWA,0.0,0.006756756756756757,0.0,0.013848206518645451,6.370018466485825e-05,0.0,1.0148593405498504e-19,1.9805356633355232e-20,0,2,2,205,Peripheral,0.003378378378378386
UCYlf4wHMKo-7BBcOiIptreA,0.0,0.006756756756756757,0.0,0.000516212909146528,6.370018466485825e-05,0.0,5.257899495774123e-20,7.816094703170025e-20,0,2,2,87,Peripheral,0.003378378378378386
UCUEVVBl8gqo0WLk9nX3619w,0.0,0.006756756756756757,0.0,0.00027191461880969375,6.370018466485825e-05,0.0,7.287056064832784e-20,2.4701687842130262e-20,0,2,2,714,Peripheral,0.003378378378378386
UCQu6lYLuEf_9j3vKKbeq6oQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,-5.3339538798709076e-20,1.3232036232456464e-19,0,2,2,323,Peripheral,0.003378378378378386
UC1OVFcUO0_PA2RDa6wiP8rg,0.0,0.006756756756756757,0.0,0.0006606851068599171,6.370018466485825e-05,0.0,-1.8037447810849784e-19,-2.5713133291442915e-22,0,2,2,1083,Peripheral,0.003378378378378386
UCtN6AtJIhetTIPuqDy3MPZg,0.0,0.006756756756756757,0.0,0.0005019962193409731,6.370018466485825e-05,0.0,-1.550978700446325e-19,-1.6012465509377085e-21,0,2,2,393,Peripheral,0.003378378378378386
UCMRum7HtfR398x_mSfQmk0A,0.0,0.006756756756756757,0.0,0.001420162764544107,6.370018466485825e-05,0.0,-8.183308912764482e-20,1.106117945145099e-20,0,2,2,670,Peripheral,0.003378378378378386
UCMY3RDHDiSf_7LVAGOYAFyQ,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,5.358713113118064e-20,-2.444761613464125e-20,0,2,2,1071,Peripheral,0.003378378378378386
UCkekqu91KqP6VBE8WfRhj6Q,0.0,0.006756756756756757,0.0,0.0003186499439176099,6.370018466485825e-05,0.0,1.3101648533274041e-19,-2.4239788764451047e-20,0,2,2,1112,Peripheral,0.003378378378378386
UCqYehxSqZcjRBiR5leHO8OQ,0.0,0.006756756756756757,0.0,0.00027191461880969375,6.370018466485825e-05,0.0,-2.700339167260843e-19,-5.823830143828991e-19,0,2,2,678,Peripheral,0.003378378378378386
UCXQmHY3YuXQlK3O-v8aKcVg,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,2.207962116012802e-19,-2.1903661546375755e-20,0,2,2,730,Peripheral,0.003378378378378386
UCcwP07HBN3eRVt6fXizxPjA,0.0,0.006756756756756757,0.0,0.001007099355218046,6.370018466485825e-05,0.0,-2.55097801496714e-19,-1.41997314616507e-20,0,2,2,726,Peripheral,0.003378378378378386
UC8aVXiTL_bvhrENmKvKE9ng,0.0,0.006756756756756757,0.0,0.0005366735897559745,6.370018466485825e-05,0.0,-1.0035012846449737e-19,-2.2464240157856758e-20,0,2,2,1147,Peripheral,0.003378378378378386
UCy9-l-NxGfMT-htyO5m8l0Q,0.0,0.006756756756756757,0.0,0.0006947164384775703,6.370018466485825e-05,0.0,-2.6706039854019555e-20,-1.778215680674201e-20,0,2,2,728,Peripheral,0.003378378378378386
UCScIoiZBw4EDzwb8c6DHJow,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-2.0210356529541833e-19,-3.082254926710569e-20,0,2,2,475,Peripheral,0.003378378378378386
UC2JUvOGg_KAI6JvkSHU9SLA,0.0,0.006756756756756757,0.0,0.0007992974077107531,6.370018466485825e-05,0.0,-9.261660749731442e-21,1.2916256411936112e-21,0,2,2,728,Peripheral,0.003378378378378386
UCMOOgwaaWPA_m6g-Vmsg_AA,0.0,0.006756756756756757,0.0,0.00148471561747793,6.370018466485825e-05,0.0,6.996389766524702e-20,-1.726095458708664e-20,0,2,2,669,Peripheral,0.003378378378378386
UCVpC_ApK2HBBwBDlQYKmXCQ,0.0,0.006756756756756757,0.0,0.0014601342330826002,6.370018466485825e-05,0.0,-1.572710919755175e-19,-2.2613817043848778e-19,0,2,2,669,Peripheral,0.003378378378378386
UCZCZMNldliKt1QBKeoMNiHQ,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-2.877064174319245e-20,-6.971351413387969e-20,0,2,2,1151,Peripheral,0.003378378378378386
UCVh4_ojVb4VfL6JvfnVBQ8A,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,1.0318052085147853e-19,5.0855011081218245e-20,0,2,2,676,Peripheral,0.003378378378378386
UCSmO_0hjZS0iimNQuEd3BIg,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-6.24733768729257e-20,2.22809271547405e-20,0,2,2,1154,Peripheral,0.003378378378378386
UCcvWIqOvPS_Me6NYBMF2Xlg,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,2.306628867877198e-20,1.7222822854575883e-19,0,2,2,459,Peripheral,0.003378378378378386
UCzrJvPOmnAZroRoukIp4KPA,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,3.7842145031067935e-19,-1.2210520441769896e-20,0,2,2,110,Peripheral,0.003378378378378386
UCynWmXNqBDa1PoecRfV9oFw,0.0,0.006756756756756757,0.0,0.02957424602685074,6.370018466485825e-05,0.0,2.5228430910851185e-19,5.083708823920642e-22,0,2,2,206,Peripheral,0.003378378378378386
UCSFp4HRMcXifEZ8K_Zcq-TA,0.0,0.006756756756756757,0.0,0.030022619625382843,6.370018466485825e-05,0.0,4.850719662163295e-19,1.5582338160580275e-19,0,2,2,680,Peripheral,0.003378378378378386
UCOARJo6xZpD4gLmovxtySQQ,0.0,0.006756756756756757,0.0,0.00010196798205363516,6.370018466485825e-05,0.0,1.2218721585460986e-20,-2.044939935800178e-21,0,2,2,1132,Peripheral,0.003378378378378386
UCpuwbxOdBmruPwmJ0C1O6qQ,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,3.4336334576982257e-20,-5.006482864269717e-19,0,2,2,104,Peripheral,0.003378378378378386
UCG_5ZOos2lz40Jfb4ve4NGg,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,-1.3432649219366402e-19,2.7787217651083026e-20,0,2,2,105,Peripheral,0.003378378378378386
UCrrDAT2-O1vwxpqFOAdrIMg,0.0,0.006756756756756757,0.0,0.012971546376860373,6.370018466485825e-05,0.0,3.386938111313352e-19,-6.521572733389327e-21,0,2,2,205,Peripheral,0.003378378378378386
UCq-R2XE6DtxpMjzzXvx_d3w,0.0,0.006756756756756757,0.0,0.0004925245925609547,6.370018466485825e-05,0.0,-1.9950202407748745e-19,-2.1795527573229953e-19,0,2,2,706,Peripheral,0.003378378378378386
UCIMfMypQBwmaWEpcAJXVOtA,0.0,0.006756756756756757,0.0,0.0005942272057608394,6.370018466485825e-05,0.0,-1.7873841030998432e-21,2.8651720365774163e-20,0,2,2,236,Peripheral,0.003378378378378386
UCfWxBndNmx1QbmzQ4C4ohWw,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,-2.524930446470322e-19,2.9968910654043276e-22,0,2,2,429,Peripheral,0.003378378378378386
UC1N8tJtha2i1q5COmDK2SbA,0.0,0.006756756756756757,0.0,0.001633187179225723,6.370018466485825e-05,0.0,2.4737506827063685e-19,-8.627160693196991e-21,0,2,2,669,Peripheral,0.003378378378378386
UCI7YUv58z8SxQMJc0ap5qwQ,0.0,0.006756756756756757,0.0,0.00027191461880969375,6.370018466485825e-05,0.0,7.228873725139106e-20,5.989460911713824e-23,0,2,2,1143,Peripheral,0.003378378378378386
UCDbwHFp7oLdHbkDAqiIavFQ,0.0,0.006756756756756757,0.0,0.00032514318805781776,6.370018466485825e-05,0.0,-2.847278780329202e-19,-8.620251468278994e-20,0,2,2,672,Peripheral,0.003378378378378386
UCGNoPsnmEB8ZhuY-iFmf2og,0.0,0.006756756756756757,0.0,0.0006344674438892854,6.370018466485825e-05,0.0,8.581888184621898e-20,-1.0950554093863493e-20,0,2,2,193,Peripheral,0.003378378378378386
UC786mxtHZT_-RzgbvPfSWyw,0.0,0.006756756756756757,0.0,0.0006245538900785154,6.370018466485825e-05,0.0,2.4057851294090545e-19,4.756749243871291e-20,0,2,2,193,Peripheral,0.003378378378378386
UCNYBPbWTgGwdQLMn0bbgQIg,0.0,0.006756756756756757,0.0,0.0007049728831190171,6.370018466485825e-05,0.0,-1.0344121250651184e-19,-1.694396253322233e-19,0,2,2,725,Peripheral,0.003378378378378386
UCPYQ03gCAE81cyE1NjF-DSg,0.0,0.006756756756756757,0.0,0.0014553153082209414,6.370018466485825e-05,0.0,8.616665810385714e-20,9.618521106262436e-20,0,2,2,669,Peripheral,0.003378378378378386
UCZLng4tXR-XX0-2HBGgK3ZQ,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-1.065970973759302e-19,9.333745925014705e-20,0,2,2,108,Peripheral,0.003378378378378386
UC0NEUtfDvKBPS_RDSId0J-w,0.0,0.006756756756756757,0.0,0.0005873355766289385,6.370018466485825e-05,0.0,-7.963739682489981e-21,1.0665443448497798e-19,0,2,2,86,Peripheral,0.003378378378378386
UCQFpogwdYwwEAdQYDv87EJA,0.0,0.006756756756756757,0.0,0.0008882544214449997,6.370018466485825e-05,0.0,-4.391508113901297e-20,9.263437894766645e-21,0,2,2,193,Peripheral,0.003378378378378386
UCFVdUHSAAQprSJcxScZjeFg,0.0,0.006756756756756757,0.0,0.0007824700938642108,6.370018466485825e-05,0.0,1.020081107903086e-19,-3.2788381819000794e-21,0,2,2,728,Peripheral,0.003378378378378386
UC_z20b_ZT5GfKM8Dl4RPDmg,0.0,0.006756756756756757,0.0,0.0007936967251742413,6.370018466485825e-05,0.0,2.8209483707642846e-19,-5.801697207323668e-20,0,2,2,237,Peripheral,0.003378378378378386
UChNg1NOUYYfZHSYuJmGsUjQ,0.0,0.006756756756756757,0.0,0.0008689445427179345,6.370018466485825e-05,0.0,3.111542767746744e-20,-5.601442690097341e-20,0,2,2,449,Peripheral,0.003378378378378386
UC0sFDWY5mjcD1_NQV94lOHQ,0.0,0.006756756756756757,0.0,0.021162304442703388,6.370018466485825e-05,0.0,3.951382123158941e-20,1.5567952828087947e-21,0,2,2,190,Peripheral,0.003378378378378386
UCt393P9-entf9J3tWz4Fw7Q,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-6.123125943468402e-20,3.3328399331550776e-20,0,2,2,927,Peripheral,0.003378378378378386
UC4ml3tx8UMVo2OIEBsD49-w,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-2.0139582519828818e-19,-1.6376189667696026e-20,0,2,2,850,Peripheral,0.003378378378378386
UCvi1h24xwuuOe3O8QXrt4uw,0.0,0.006756756756756757,0.0,0.012973188500654006,6.370018466485825e-05,0.0,-6.88588324862941e-20,-1.0083369410681933e-19,0,2,2,205,Peripheral,0.003378378378378386
UC0O7GZ4CJ5yazyyxhzPJWvQ,0.0,0.006756756756756757,0.0,0.0012681297260477469,6.370018466485825e-05,0.0,-1.3711278188772605e-19,-7.092643339109476e-20,0,2,2,867,Peripheral,0.003378378378378386
UCVnybaBjFAshT5umtdWxeiA,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-1.588736769918812e-19,1.3335132712931644e-19,0,2,2,238,Peripheral,0.003378378378378386
UCRFmUOMsysB2Wfukon-sCbQ,0.0,0.006756756756756757,0.0,0.0005438292376193875,6.370018466485825e-05,0.0,2.4846643295663634e-19,5.896230443414636e-21,0,2,2,237,Peripheral,0.003378378378378386
UCdG8k9uDozYXgjhluZN_snw,0.0,0.006756756756756757,0.0,0.00022942795962067913,6.370018466485825e-05,0.0,5.4026049612658734e-21,1.2410617601399482e-20,0,2,2,853,Peripheral,0.003378378378378386
UC4ao6PzFWECR3cqh9MDMM6Q,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,9.386280808100222e-20,9.108067353551295e-20,0,2,2,401,Peripheral,0.003378378378378386
UCzbHbLeS8EY-6adCbdASgTg,0.0,0.006756756756756757,0.0,0.03268850375240547,6.370018466485825e-05,0.0,-1.0152416748112796e-21,1.939479139712501e-19,0,2,2,764,Peripheral,0.003378378378378386
UCMa420uHZFAjQnjfBDFQnCA,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,6.947966686625866e-20,1.3686621238183979e-19,0,2,2,855,Peripheral,0.003378378378378386
UCHZrmB5S7eTdnX6G_x6dCLg,0.0,0.006756756756756757,0.0,0.0008689445427179345,6.370018466485825e-05,0.0,9.894699801671125e-20,1.5014052824690688e-19,0,2,2,449,Peripheral,0.003378378378378386
UCW5f-pgZg0cd-76wNNg4oaA,0.0,0.006756756756756757,0.0,0.0005221996656686164,6.370018466485825e-05,0.0,3.098319610052264e-19,2.6302505834286617e-19,0,2,2,236,Peripheral,0.003378378378378386
UCjigIE3HZsihG0kz93QX2Kg,0.0,0.006756756756756757,0.0,0.0001835423676965433,6.370018466485825e-05,0.0,1.2487002343201199e-20,-1.678047937607787e-22,0,2,2,925,Peripheral,0.003378378378378386
UCNKPlU-1JFp6ITGLNUps-jA,0.0,0.006756756756756757,0.0,0.022816088002625218,6.370018466485825e-05,0.0,1.2276502903463053e-19,-7.135415216138948e-20,0,2,2,191,Peripheral,0.003378378378378386
UCHovn4eD8aHudzAG3XcTN5Q,0.0,0.006756756756756757,0.0,0.021696598584405053,6.370018466485825e-05,0.0,-1.592041558390317e-19,-1.4259988344131622e-21,0,2,2,185,Peripheral,0.003378378378378386
UCiCaI0y177k7870dZ_PHPKg,0.0,0.006756756756756757,0.0,0.00010196798205363516,6.370018466485825e-05,0.0,-3.7800097908672367e-20,-1.2572043757176767e-21,0,2,2,234,Peripheral,0.003378378378378386
UCYM7oOtWMPKZTdxN7hAg_UA,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,3.0180948032856897e-20,-8.446214011816587e-20,0,2,2,230,Peripheral,0.003378378378378386
UCFS3Y2mNwCWHhkxxI4_ma2A,0.0,0.006756756756756757,0.0,0.0005334846597298883,6.370018466485825e-05,0.0,-2.308250046808183e-19,-1.2567080974367887e-20,0,2,2,402,Peripheral,0.003378378378378386
UChtSFjTvIWewJSOQZX1jGgg,0.0,0.006756756756756757,0.0,0.00013595730940484688,6.370018466485825e-05,0.0,-8.903737278087441e-20,-4.6310284546099337e-20,0,2,2,493,Peripheral,0.003378378378378386
UCwPilAzBxmVbwOBrilRn4Xw,0.0,0.006756756756756757,0.0,0.025895155454455355,6.370018466485825e-05,0.0,1.8872992209528496e-19,1.092580953491949e-19,0,2,2,204,Peripheral,0.003378378378378386
UCx88Je_rwWfUa-BwS2K2W7Q,0.0,0.006756756756756757,0.0,0.022941547595817305,6.370018466485825e-05,0.0,2.8890200043106645e-19,3.5061864698478977e-20,0,2,2,212,Peripheral,0.003378378378378386
UCtArVT0RF1Zbjck9TM6YrmQ,0.0,0.006756756756756757,0.0,0.00010196798205363516,6.370018466485825e-05,0.0,-2.68801658612083e-19,2.2490411523804184e-23,0,2,2,227,Peripheral,0.003378378378378386
UCHeikiY8zTHC-Yo37i7rOvQ,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-6.189283281716493e-20,1.7982983587451116e-20,0,2,2,931,Peripheral,0.003378378378378386
UCQQTO5o7r_DGseFgH75iKnQ,0.0,0.006756756756756757,0.0,0.00010196798205363516,6.370018466485825e-05,0.0,1.4188512106879274e-19,1.354038597071521e-19,0,2,2,491,Peripheral,0.003378378378378386
UCMC9Jwv7O00CaqUZTzuF49w,0.0,0.006756756756756757,0.0,0.0004433390524071094,6.370018466485825e-05,0.0,-1.2695456795104464e-19,-2.755761339068088e-20,0,2,2,225,Peripheral,0.003378378378378386
UC40jazI1T8kM5HKkegsX6jQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,8.250735352127262e-20,-9.048713759551356e-20,0,2,2,183,Peripheral,0.003378378378378386
UC9bamDZGvcTCgXPwJ4CLn5Q,0.0,0.006756756756756757,0.0,0.000709342483851375,6.370018466485825e-05,0.0,-2.5989091284792637e-19,8.531693115327377e-21,0,2,2,225,Peripheral,0.003378378378378386
UCEmqMUihvXGNEDp1HSJyh9Q,0.0,0.006756756756756757,0.0,0.023948111472982,6.370018466485825e-05,0.0,5.757110918176213e-19,-7.909952872250479e-20,0,2,2,207,Peripheral,0.003378378378378386
UClc2reGEnue4pheFc7Hu0Cw,0.0,0.006756756756756757,0.0,0.02095459753885925,6.370018466485825e-05,0.0,-1.1110342716798374e-19,3.854261875410859e-20,0,2,2,530,Peripheral,0.003378378378378386
UCeyql9adZjtcdDQDE3jgFVg,0.0,0.006756756756756757,0.0,0.025889431232069514,6.370018466485825e-05,0.0,-2.4561548075426657e-19,1.263895355740356e-20,0,2,2,204,Peripheral,0.003378378378378386
UC8TMxH768QKWjTMHrSd4eEQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,-4.13351562346478e-21,-3.107831745903592e-20,0,2,2,255,Peripheral,0.003378378378378386
UCkA9xK5nxNLuHg2r63UmEaw,0.0,0.006756756756756757,0.0,0.0003186499439176099,6.370018466485825e-05,0.0,-9.901901684508142e-20,-6.5458365725143804e-21,0,2,2,182,Peripheral,0.003378378378378386
UCo1bQsQ5WVy1mw0U6HPKUwQ,0.0,0.006756756756756757,0.0,0.00020393596410727031,6.370018466485825e-05,0.0,-1.5662270056233933e-19,-1.1435985144976517e-19,0,2,2,949,Peripheral,0.003378378378378386
UCUzcsnWByKK4ToRVZH4v5jQ,0.0,0.006756756756756757,0.0,0.0002549199551340879,6.370018466485825e-05,0.0,1.0452665956694052e-19,-7.03483246685833e-20,0,2,2,182,Peripheral,0.003378378378378386
UCYznCZDVcxR6AAHAan5SKlQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,-3.727745287469535e-20,-4.488700320737549e-20,0,2,2,833,Peripheral,0.003378378378378386
UC0QQfYfAbOSRM2nPvC7qohQ,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,1.036922608883245e-19,-5.618356590702303e-20,0,2,2,525,Peripheral,0.003378378378378386
UCrmgusOP2HACD9GJmqQlmUw,0.0,0.006756756756756757,0.0,0.00023306967326545177,6.370018466485825e-05,0.0,4.544994455712314e-20,9.10065867786275e-21,0,2,2,399,Peripheral,0.003378378378378386
UCEQZ92WO_p8FpDAeiG1mBWw,0.0,0.006756756756756757,0.0,0.02580508889236164,6.370018466485825e-05,0.0,-4.458427099405245e-20,1.0929746099482242e-20,0,2,2,535,Peripheral,0.003378378378378386
UCft1ZWjC_WYg320wB8GpUmw,0.0,0.006756756756756757,0.0,0.0006697442457613763,6.370018466485825e-05,0.0,-1.3090535788756605e-19,-2.926400456384213e-21,0,2,2,188,Peripheral,0.003378378378378386
UCG749aVYOtj88H3iL6lO3Hw,0.0,0.006756756756756757,0.0,0.000867812613222427,6.370018466485825e-05,0.0,-8.713305860830586e-20,7.033908838897605e-20,0,2,2,225,Peripheral,0.003378378378378386
